Zeitstempel Wetter,Zeitstempel Read,Zeit,Anwesenheit,TAmb,FAmb,AM,WF,PNH,PH,BAmb,PNV,T01,B01,B02,B03,F01,QHeizung,QKuehlung,QBeleuchtung,HT_SP,CL_SP,LX_USP,LX_LSP,L01,L02,HT_TC,CL_TC,Shadestep,SSD,SST,SSI3,Stoerung,L01_NN,L02_NN,SS_NN,HT_TC_NN,CL_TC_NN,reward
1514805000,1514805000,2018-01-01 12:10:00,1,8.3542,64.52505,3.5184519999999995,204.3349,300.5335,750.5562,19.636129999999998,828.8271,22.95832167564239,10736.8515625,11903.1630859375,11903.1630859375,26.572472058030392,0.0,0.0,0.0,20,26,inf,500,0.0,0.0,20,27,0.0,2,0,0,0.0,0.0,0.0,0.0,-0.010675162,1.3887056999999998,0.4
1514805600,1514805600,2018-01-01 12:20:00,1,8.611,61.50232,3.2106470000000003,158.7759,319.6784,784.7646,18.4676,868.7593,23.1978800822253,11809.9345703125,10147.759765625,10147.759765625,26.083538714768057,0.0,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.08675122,-0.2625929,0.4
1514806200,1514806200,2018-01-01 12:30:00,1,8.6572,60.5555,2.984493,122.0225,266.9045,583.369,18.51535,706.3489,22.995661758284026,11008.2119140625,7450.4443359375,7450.4443359375,26.262798088397158,0.0,0.0,0.0,20,26,inf,500,0.0,0.0,20,25,0.0,2,0,0,0.0,0.0,0.0,0.0,0.48680016,-1.1603206,0.4
1514806800,1514806800,2018-01-01 12:40:00,1,8.9912,59.6601,4.143403,213.9038,337.1663,763.8016,22.38014,877.0153,21.890246833591508,13152.1767578125,7572.24755859375,7572.24755859375,27.91077881121471,0.0,0.0,0.0,20,26,inf,500,0.0,0.0,20,23,0.0,2,0,0,0.0,0.0,0.0,0.0,0.26911026,-3.0031664,0.4
1514807400,1514807400,2018-01-01 12:50:00,1,8.8002,60.80596,3.742809,236.0778,324.8061,762.888,20.498620000000003,879.8459,22.844442303400808,18441.880859375,9718.7041015625,9718.7041015625,26.19284411338182,0.0,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.48975027,-0.46279705,0.4
1514808000,1514808000,2018-01-01 13:00:00,1,8.9066,60.397169999999996,3.349653,175.5889,307.2311,757.3638,19.10096,870.9595,24.10206111845403,19884.625,9423.9443359375,9423.9443359375,24.153739904041306,0.0,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.32611755,-0.43542996,0.4
1514808600,1514808600,2018-01-01 13:10:00,1,8.8368,60.12866999999999,3.634439,192.5286,208.0568,460.81,11.38831,558.8034,23.719560408743874,12123.078125,5355.90478515625,5355.90478515625,24.600968680799088,0.0,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.46048173,0.45383245,0.4
1514809200,1514809200,2018-01-01 13:20:00,1,8.5438,60.43552,4.105427,227.8766,194.8377,418.9187,8.560243,539.5539,23.501006963523,22832.1640625,9094.7841796875,9094.7841796875,24.82469618808943,0.0,0.0,0.0,20,26,inf,500,0.0,0.0,20,24,0.0,2,0,0,0.0,0.0,0.0,0.0,0.415973,-2.2367209999999997,0.4
1514809800,1514809800,2018-01-01 13:30:00,1,8.8708,58.63633000000001,2.4421619999999997,139.2011,278.6549,706.5647,16.66538,810.6263,24.09596171262269,20346.4921875,8408.31640625,8408.31640625,23.84764493205699,0.0,0.034978047257234225,0.0,20,26,inf,500,0.0,0.0,20,24,0.0,2,0,0,0.0,0.0,0.0,0.0,0.7051645000000001,-2.9668553,0.3922271006095035
1514810400,1514810400,2018-01-01 13:40:00,1,8.8448,58.75208000000001,3.1710380000000002,210.9125,203.572,391.6251,14.260979999999998,477.5377,23.893601501564532,15693.74609375,6776.49609375,6776.49609375,24.016120496296626,0.0,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.563503,-0.6405331999999999,0.4
1514811000,1514811000,2018-01-01 13:50:00,1,9.3454,57.50434,1.593264,194.52599999999998,285.8125,504.6397,20.35052,647.4389,23.49504630659521,13446.916015625,5701.6767578125,5701.6767578125,24.500076581699208,0.0,0.0,0.0,20,26,inf,500,0.0,0.0,20,25,0.0,2,0,0,0.0,0.0,0.0,0.0,0.48509806,-1.9006643,0.4
1514811600,1514811600,2018-01-01 14:00:00,1,9.4776,56.340619999999994,2.1770970000000003,164.9869,276.7436,716.6671,17.3059,587.8729,24.557010839811216,10905.017578125,3951.75732421875,3951.75732421875,22.89871530994429,0.0,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,1.0,7,10,255,0.0,0.0,0.0,1.0,0.23960811,-0.48664576,0.4
1514812200,1514812200,2018-01-01 14:10:00,1,9.7408,53.942859999999996,1.692203,195.3371,234.4708,709.2268,17.30549,592.0455,24.474728330878822,10470.57421875,5631.5341796875,5631.5341796875,22.86526784431929,0.0,0.136182547877916,0.0,20,26,inf,500,0.0,0.0,20,24,0.0,2,0,0,0.0,0.0,0.0,0.0,0.31977984,-2.013656,0.36973721158268535
1514812800,1514812800,2018-01-01 14:20:00,1,9.5876,54.73795,1.7198630000000001,170.77200000000002,214.9895,680.4860000000001,15.900160000000001,715.7525,24.605863538004545,4958.42822265625,3584.48193359375,3584.48193359375,22.54563913135023,0.0,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,1.0,7,10,255,0.0,0.0,0.0,1.0,0.21316685,-0.51269585,0.4
1514813400,1514813400,2018-01-01 14:30:00,1,9.5538,55.46455,2.664543,171.1597,181.3135,571.7082,13.961479999999998,610.7280000000001,24.586042723663024,7651.75830078125,4443.3369140625,4443.3369140625,22.473142759721732,0.0,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.64650905,-0.36367726,0.4
1514814000,1514814000,2018-01-01 14:40:00,1,9.173,54.8908,3.2295979999999997,143.797,168.7024,525.5964,13.876870000000002,570.453,24.2825958913286,6221.951171875,3403.606689453125,3403.606689453125,22.766937527633466,0.0,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.24876343,-0.51125735,0.4
1514814600,1514814600,2018-01-01 14:50:00,1,8.7258,56.744319999999995,3.283959,158.9664,54.49875,40.49857,4.737601000000001,89.91995,23.617083045177456,3172.32275390625,1463.65185546875,1463.65185546875,23.544752905154446,0.0,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.23028654,0.81104964,0.4
1514815200,1514815200,2018-01-01 15:00:00,1,8.4598,57.89956,2.089787,146.4345,51.064609999999995,17.750989999999998,3.800728,63.6435,23.05725611657322,1842.701904296875,729.9378051757812,729.9378051757812,24.21661605050621,0.0,0.0,0.0,20,26,inf,500,0.0,0.0,20,24,0.0,2,0,0,0.0,0.0,0.0,0.0,-0.056033835,-2.3056917,0.4
1514815800,1514815800,2018-01-01 15:10:00,1,8.4418,58.29833000000001,2.825437,135.9925,70.67989,3.692882,5.830398000000001,55.086209999999994,23.041356475967465,1551.82373046875,323.1298522949219,323.1298522949219,24.13493303335571,0.0,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,1.0,7,10,255,0.0,0.0,0.0,1.0,0.31877859999999997,-0.07544184,0.4
1514816400,1514816400,2018-01-01 15:20:00,1,8.4202,58.38694,1.941301,171.9418,48.23503,-0.0020197039999999998,4.191203,30.617559999999997,23.072609712562645,1493.29345703125,357.0278625488281,357.0278625488281,23.98529577144367,0.0,0.0,0.0,20,26,inf,500,0.0,0.0,20,25,0.0,2,0,0,0.0,0.0,0.0,0.0,0.62037927,-1.4112395,0.4
1514817000,1514817000,2018-01-01 15:30:00,1,8.329,59.339040000000004,1.520534,130.4015,29.875970000000002,-0.01618227,2.0834799999999998,13.433570000000001,22.978563932049838,819.7744750976562,181.0011749267578,181.0011749267578,24.037351820074196,0.0,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.13575125,-0.2811462,0.4
1514817600,1514817600,2018-01-01 15:40:00,1,8.2196,60.10614,1.505428,153.9636,24.13146,0.008078818,2.005329,10.6208,22.923054606453814,632.152587890625,138.44419860839844,138.44419860839844,24.052565387240485,0.0,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.286746,0.37625122,0.4
1514818200,1514818200,2018-01-01 15:50:00,1,8.138,60.6988,1.491398,150.7666,20.4917,-0.02224138,2.005296,12.03014,22.899681973073736,459.3634643554688,86.93108367919922,86.93108367919922,24.036357422293086,0.0,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,1.0,7,10,255,0.0,0.0,0.0,1.0,0.22087625,-0.6553858,0.31872692871093755
1514818800,1514818800,2018-01-01 16:00:00,1,8.0934,60.94927,1.951273,158.0882,16.59059,-0.01817734,1.615035,7.915048,22.378229789251925,480.2974548339844,106.29627227783205,106.29627227783205,24.766765934327164,0.0,0.0,0.0,20,26,inf,500,0.0,0.0,20,25,0.0,2,0,0,0.0,0.0,0.0,0.0,-0.40066642,-1.328689,0.3605949096679688
1514819400,1514819400,2018-01-01 16:10:00,1,8.1004,60.124390000000005,2.199452,220.0667,7.107006,-0.02221675,0.8342841999999999,3.3024150000000003,22.220240416464065,816.5557403564453,152.11075592041016,77.11075592041016,24.962525915221313,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.1943621,-0.40273815,0.11714129419614196
1514820000,1514820000,2018-01-01 16:20:00,1,7.9768,61.027609999999996,1.9830990000000002,152.964,8.082718,-0.08694581,0.8342678,4.317295,22.18830608378624,779.1166534423828,139.92243957519528,64.92243957519531,24.958070858685517,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,1.0,7,10,255,0.0,1.0,0.0,1.0,-0.61019886,0.279258,0.12013642114926693
1514820900,1514820600,2018-01-01 16:30:00,1,7.8626,61.8608,2.2761259999999996,204.4854,4.6259239999999995,-0.0303202,0.8342514000000001,3.066498,22.167387501644978,620.0,110.0,35.0,24.949862614085074,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.30600896,0.34830922,0.13286575342465756
1514821200,1514821200,2018-01-01 16:40:00,1,7.6988,62.33265,2.298998,149.5576,0.6760297,-0.008078818,0.44381000000000004,0.6957488000000001,22.151134461235124,620.0,110.0,35.0,24.943433717055274,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,1.0,7,10,255,0.0,1.0,0.0,1.0,-0.37597212,-0.011927186999999999,0.13286575342465756
1514821800,1514821800,2018-01-01 16:50:00,1,7.5326,62.89677,1.578437,138.5785,-1.310255,0.03839901,0.4437608,-0.4063527,22.139446826070444,620.0,110.0,35.0,24.92384797669618,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.6021495,-0.23759761,0.13286575342465756
1514822400,1514822400,2018-01-01 17:00:00,1,7.4026,62.86558,1.683617,130.9362,-2.308599,-0.01007389,0.4437608,-1.048599,21.65694148848857,620.0,110.0,35.0,25.619893808226443,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.59893113,0.6290216,0.13286575342465756
1514823000,1514823000,2018-01-01 17:10:00,1,7.437,62.35366,2.356664,180.9124,-2.3364759999999998,-0.08285714,0.4437608,-1.211159,21.522853816033688,620.0,110.0,35.0,25.785420526700932,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.083482325,1.9494194,0.13286575342465756
1514823600,1514823600,2018-01-01 17:20:00,1,7.3908,62.56284,3.3816019999999996,177.5141,-2.301656,-0.05051724,0.4437116,-1.236908,21.49765199617962,620.0,110.0,35.0,25.768953512748862,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.655478,1.3654218,0.13286575342465756
1514824200,1514824200,2018-01-01 17:30:00,1,7.532,61.52216,3.036763,196.0888,-1.53845,-0.02628079,0.4437772,-0.9415459,21.496447145936045,620.0,110.0,35.0,25.709665512770304,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.65033805,0.66262555,0.13286575342465756
1514824800,1514824800,2018-01-01 17:40:00,1,7.4674,61.5663,1.9511169999999998,172.9284,-1.460085,-0.06263547,0.44379359999999995,-0.7790097,21.502427854738738,620.0,110.0,35.0,25.632536465022362,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.958591,0.8194735999999999,0.13286575342465756
1514825400,1514825400,2018-01-01 17:50:00,1,7.6396,60.44859,3.057503,178.5199,-0.9234395000000001,-0.04448276,0.44379359999999995,-0.523285,21.507368943872113,620.0,110.0,35.0,25.55562833045147,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,1.0,7,10,255,0.0,1.0,0.0,1.0,-0.56686264,-0.8571376,0.13286575342465756
1514826000,1514826000,2018-01-01 18:00:00,1,7.8660000000000005,58.91283000000001,3.34151,172.7399,-0.588896,-0.08487685,0.4438264,-0.3666908,21.075217046520464,620.0,110.0,35.0,26.155186801129688,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.34711456,1.146234,0.13286575342465756
1514826600,1514826600,2018-01-01 18:10:00,1,7.9008,58.39191999999999,3.573772,206.4793,-0.8206582,-0.08692118,0.4438264,-0.49157,20.961937576030415,620.0,110.0,35.0,26.234933062292317,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.12948298,0.31523743,0.13286575342465756
1514827200,1514827200,2018-01-01 18:20:00,1,7.8336,58.91956999999999,2.994022,170.333,-1.521083,-0.09906404,0.44379359999999995,-0.9276812,20.9483929972959,620.0,110.0,35.0,26.158302129107515,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.525874,0.88015234,0.13286575342465756
1514827800,1514827800,2018-01-01 18:30:00,1,7.7202,59.35621,2.515384,175.1234,-2.108238,-0.04041872,0.44381000000000004,-1.040676,20.93860337751473,620.0,110.0,35.0,26.093433728430448,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,20,28,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.58874446,2.1472616,0.13286575342465756
1514828400,1514828400,2018-01-01 18:40:00,1,7.6766,59.412009999999995,2.784795,178.523,-1.6604459999999999,-0.07682266,0.44381000000000004,-0.8008213000000001,20.933262212875505,620.0,110.0,35.0,26.02242414776392,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,20,25,1.0,7,10,255,0.0,1.0,0.0,1.0,-0.96278894,-1.376356,0.13286575342465756
1514829000,1514829000,2018-01-01 18:50:00,1,7.7394,59.64597,2.59848,148.9605,-0.848535,-0.07884236,0.443892,-0.5134058,20.930828906628737,620.0,110.0,35.0,25.970236157396087,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,1.0,7,10,255,0.0,1.0,0.0,1.0,-0.44486788,0.22553575,0.13286575342465756
1514829600,1514829600,2018-01-01 19:00:00,1,7.7884,59.966440000000006,2.9249,177.2612,-0.5401274,-0.07679803,0.4438428,-0.33893720000000005,20.529867618855167,620.0,110.0,35.0,26.58177341384756,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.7265146,-0.02015996,0.13286575342465756
1514830200,1514830200,2018-01-01 19:10:00,1,7.615,64.36006,2.7042990000000002,153.7513,-2.282484,-0.12733989999999998,0.443646,-1.2805309999999999,20.415255855195102,620.0,110.0,35.0,26.79242006762925,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.75773776,0.19195163,0.13286575342465756
1514830800,1514830800,2018-01-01 19:20:00,1,7.3652,68.72955999999999,1.822911,144.3712,-3.129236,-0.03839901,0.44361320000000004,-1.9544689999999998,20.379270399608867,620.0,110.0,35.0,27.01905305201688,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.18797493,1.7502749,0.13286575342465756
1514831400,1514831400,2018-01-01 19:30:00,1,7.2022,72.55899000000001,3.7442849999999996,139.7731,-2.958471,-0.11118230000000001,0.44366239999999996,-1.855362,20.364004301834356,620.0,110.0,35.0,27.295806225256747,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.27871266,1.9853733,0.13286575342465756
1514832000,1514832000,2018-01-01 19:40:00,1,6.7736,78.66202,2.428779,182.298,-2.583907,0.02426108,0.44359679999999996,-2.087319,20.339226556063853,620.0,110.0,35.0,27.694389907460323,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.68072623,0.9957353999999999,0.13286575342465756
1514832600,1514832600,2018-01-01 19:50:00,1,6.7772,78.7822,3.8707620000000005,218.8472,-2.0873459999999997,-0.01820197,0.44359679999999996,-1.7701209999999998,20.322495981515416,620.0,110.0,35.0,28.120227710904647,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.6076691999999999,0.87375075,0.13286575342465756
1514833200,1514833200,2018-01-01 20:00:00,1,6.7928,78.55686999999999,3.041667,203.0824,-1.451359,0.01009852,0.44359679999999996,-1.59372,20.0,620.0,110.0,35.0,29.05146789685068,0.0167751442545791,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.5986571999999999,0.20456213,0.12913794359030664
1514833800,1514833800,2018-01-01 20:10:00,1,6.803999999999999,78.55114,1.9108610000000001,203.4697,-1.198726,0.0626601,0.44366239999999996,-1.312246,20.0,620.0,110.0,35.0,29.3741322365089,0.016752106529721703,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.42507115,0.11737707,0.1291430630847194
1514834400,1514834400,2018-01-01 20:20:00,1,6.8142,78.99948,2.273454,179.71099999999998,-1.151677,-0.0060591130000000005,0.44367879999999993,-1.117995,20.0,620.0,110.0,35.0,29.688868190616546,0.016582770444064646,0.0,0.0235,20,26,inf,500,1.0,0.0,20,29,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.9118445,3.6809847,0.12918069332597654
1514835000,1514835000,2018-01-01 20:30:00,1,6.8654,79.11588,1.805222,205.8754,-0.8624628000000001,0.002044335,0.4436952,-0.9633575000000001,20.0,620.0,110.0,35.0,29.991998229325613,0.01643367864458118,0.0,0.0235,20,26,inf,500,1.0,0.0,20,29,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.42094186,3.2315326,0.12921382483697286
1514835600,1514835600,2018-01-01 20:40:00,1,6.7886,79.70366,3.459589,191.2958,-1.493206,-0.006034483,0.44362959999999996,-1.112053,20.0,620.0,110.0,35.0,30.28067612767648,0.01672028334084023,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.82393825,0.5472611,0.12915013490447086
1514836200,1514836200,2018-01-01 20:50:00,1,6.7086,80.39804000000001,2.570639,234.4288,-1.451359,0.02628079,0.4437116,-1.112005,20.0,620.0,110.0,35.0,30.56172373909238,0.01735277558922492,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.39813054,1.9119099999999998,0.12900958107149646
1514836800,1514836800,2018-01-01 21:00:00,1,6.7018,80.84196,2.8319229999999997,191.3297,-1.22138,-0.02022167,0.4436952,-1.012923,20.0,620.0,110.0,35.0,30.831183763215904,0.056632238147031375,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.8154184,1.2713122,0.12028081161420615
1514837400,1514837400,2018-01-01 21:10:00,1,6.6404,81.37771,1.8680869999999998,236.6314,-1.230085,0.0020197039999999998,0.4436952,-0.9554589,20.0,620.0,110.0,35.0,31.08601249918439,0.057138004872386565,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.39000756,1.6767862,0.12016841900857167
1514838000,1514838000,2018-01-01 21:20:00,1,6.5688,82.63422,1.941252,148.4974,-1.608174,-0.03842365,0.44359679999999996,-1.026812,20.0,620.0,110.0,35.0,31.326111674420627,0.05773965327773994,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,0.040613353,-0.28744027,0.12003471936293758
1514838600,1514838600,2018-01-01 21:30:00,1,6.6014,82.15734,2.8677919999999997,157.5412,-1.5802969999999998,-0.02019704,0.443564,-1.213116,20.0,620.0,110.0,35.0,31.57054833343052,0.05753735877544499,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.42015857,1.016052,0.12007967369678092
1514839200,1514839200,2018-01-01 21:40:00,1,6.6456,81.85493000000001,2.6658630000000003,207.665,-1.620403,-0.0626601,0.44367879999999993,-1.199251,20.0,620.0,110.0,35.0,31.785549602882927,0.057360415740337935,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.39528912,-0.8313559000000001,0.12011899437124912
1514839800,1514839800,2018-01-01 21:50:00,1,6.5304,83.85208,3.701249,148.7549,-1.73535,-0.01211823,0.44359679999999996,-1.492633,20.0,620.0,110.0,35.0,32.00533336109811,0.05776042181707915,0.0,0.0235,20,26,inf,500,1.0,0.0,20,28,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.45407203,2.3409839,0.12003010413197332
1514840400,1514840400,2018-01-01 22:00:00,1,6.4804,84.44563000000001,2.7695830000000004,144.2897,-1.538493,-0.01211823,0.4435804,-1.270604,20.0,620.0,110.0,35.0,32.23316051772432,0.08534717041178126,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.68512464,1.3497113,0.11389971555537284
1514841000,1514841000,2018-01-01 22:10:00,1,6.3862,85.54019,3.6961239999999997,181.9025,-1.58552,-0.07679803,0.443646,-1.018865,20.0,620.0,110.0,35.0,32.45560980280974,0.08600333095417917,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.5969883,0.51339495,0.11375390210150665
1514841600,1514841600,2018-01-01 22:20:00,1,6.335,86.77316,2.162673,240.1981,-1.501911,-0.03231527,0.44361320000000004,-0.9593961,20.0,620.0,110.0,35.0,32.68793529010389,0.08627644039375608,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.33473527,-0.52727944,0.11369321111493401
1514842200,1514842200,2018-01-01 22:30:00,1,6.3512,87.12935,2.664109,217.8353,-1.432187,-0.02426108,0.4435804,-0.8186715,20.0,620.0,110.0,35.0,32.92190513808963,0.08624335070546316,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.5649341999999999,1.2069626,0.11370056437899907
1514842800,1514842800,2018-01-01 22:40:00,1,6.4876,86.66651999999999,3.0489080000000004,166.1166,-1.439172,-0.08290639999999999,0.44359679999999996,-0.5946859999999999,20.0,620.0,110.0,35.0,33.149299246347354,0.08510489268033522,0.0,0.0235,20,26,inf,500,1.0,0.0,20,28,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.6921736999999999,2.2993426,0.11395355505124975
1514843400,1514843400,2018-01-01 22:50:00,1,6.4938,86.57511,4.153843,229.8259,-1.50189,0.02426108,0.443564,-0.6144928000000001,20.0,620.0,110.0,35.0,33.35604735086288,0.08506376670900709,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.7579653000000001,0.47539276,0.11396269415598932
1514844000,1514844000,2018-01-01 23:00:00,1,6.4788,86.59133,4.723694,180.4984,-0.7683651999999999,-0.0020197039999999998,0.44361320000000004,-0.23785019999999998,20.0,620.0,110.0,35.0,33.5513449293323,0.10538317432497127,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.5717747,0.58995676,0.1094472702413306
1514844600,1514844600,2018-01-01 23:10:00,1,6.5228,85.95136,3.99335,164.325,-1.0959450000000002,0.06669951,0.44359679999999996,-0.30724640000000003,20.0,620.0,110.0,35.0,33.725919073240384,0.10476810211696072,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.19844964,0.8380770000000001,0.10958395295422184
1514845200,1514845200,2018-01-01 23:20:00,1,6.5582,85.79039,3.245548,181.1005,-1.054119,0.01211823,0.44361320000000004,-0.3746377,19.60092035627662,620.0,110.0,35.0,34.73210732298037,0.0,0.0,0.0235,20,26,inf,500,1.0,0.0,19,28,0.0,2,0,0,0.0,1.0,0.0,0.0,-1.0520568000000001,2.7328252999999996,0.05304982467998176
1514845800,1514845800,2018-01-01 23:30:00,1,6.581,85.84312,3.925237,224.6276,-1.193524,0.0303202,0.4435476,-0.4083333,20.0,620.0,110.0,35.0,34.02645180403726,0.10479852613616653,0.0,0.0235,20,26,inf,500,1.0,0.0,20,28,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.57962537,2.338072,0.109577192061065
1514846400,1514846400,2018-01-01 23:40:00,1,6.4046,87.50265,3.192466,198.6668,-1.149958,0.07679803,0.44361320000000004,-0.523285,20.0,620.0,110.0,35.0,34.174926047139486,0.10550225871558357,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.48064670000000004,1.0492332,0.10942080704341678
1514847000,1514847000,2018-01-01 23:50:00,1,6.2512,88.19256,3.273118,89.04638,-1.2248620000000001,0.01214286,0.4435312,-0.5153382000000001,20.0,620.0,110.0,35.0,34.32907086959423,0.10636040700465822,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.5032872,1.9934227,0.1092301074236224
1514847600,1514847600,2018-01-02 00:00:00,1,5.8978,89.47717,3.8227230000000003,226.4193,-1.054119,0.01817734,0.443564,-0.447971,20.0,620.0,110.0,35.0,34.434216252331446,0.12620219864799087,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.55877703,0.8175531999999999,0.10482082039177072
